Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Quarter,Profit Margin
1381,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Consumer,United States,Pleasant Grove,Utah,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.18,1,0.2,4.78,2014,Aug,Q3,0.36
1382,US-2016-100566,9/3/2016,9/9/2016,Standard Class,JK-16120,Home Office,United States,Aurora,Illinois,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.95,3,0.6,-90.25,2016,Sep,Q3,-1.08
1383,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,1,0,1.62,2016,Feb,Q1,0.02
1384,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,9,0,170.93,2016,Feb,Q1,0.49
1385,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,5,0,0.19,2016,Feb,Q1,0.02
1386,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,3,0,7.16,2016,Feb,Q1,0.38
1387,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2,0,52.8,2016,Feb,Q1,0.22
1388,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0,78.94,2016,Feb,Q1,0.47
1389,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,TEC-PH-10000215,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,104.85,3,0,28.31,2016,Feb,Q1,0.27
1390,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,484.83,3,0,126.06,2016,Feb,Q1,0.26
1391,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0,60.26,2016,Feb,Q1,0.49
1392,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0,1.54,2016,Feb,Q1,0.01
1393,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,7,0,160.91,2016,Feb,Q1,0.47
1394,CA-2017-124828,7/3/2017,7/4/2017,First Class,YS-21880,Corporate,United States,Burlington,North Carolina,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.55,3,0.2,1.55,2017,Jul,Q3,0.16
1395,US-2017-117247,10/9/2017,10/14/2017,Standard Class,CK-12760,Corporate,United States,Aurora,Illinois,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",652.45,5,0.5,-430.62,2017,Oct,Q4,-0.66
1396,US-2017-117247,10/9/2017,10/14/2017,Standard Class,CK-12760,Corporate,United States,Aurora,Illinois,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,66.65,3,0.5,-42.65,2017,Oct,Q4,-0.64
1397,CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Consumer,United States,New York City,New York,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.22,4,0.2,6.03,2016,Nov,Q4,0.35
1398,CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Consumer,United States,New York City,New York,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.66,2016,Nov,Q4,0.49
1399,CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Consumer,United States,New York City,New York,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,0,11.49,2016,Nov,Q4,0.13
1400,CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Consumer,United States,New York City,New York,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0,3.11,2016,Nov,Q4,0.48
1401,CA-2016-159212,11/1/2016,11/5/2016,Standard Class,KM-16375,Home Office,United States,Salem,Virginia,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.1,2016,Nov,Q4,0.28
1402,CA-2016-159212,11/1/2016,11/5/2016,Standard Class,KM-16375,Home Office,United States,Salem,Virginia,South,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,251.79,3,0,118.34,2016,Nov,Q4,0.47
1403,US-2016-161396,4/19/2016,4/25/2016,Standard Class,GM-14455,Home Office,United States,Columbus,Ohio,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.18,2,0.4,-58.13,2016,Apr,Q2,-0.28
1404,US-2016-161396,4/19/2016,4/25/2016,Standard Class,GM-14455,Home Office,United States,Columbus,Ohio,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79,2016,Apr,Q2,0.35
1405,US-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.3,1,0.2,-2.19,2014,Apr,Q2,-0.21
1406,US-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.76,3,0.4,-36.11,2014,Apr,Q2,-0.23
1407,US-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004659,Technology,Accessories,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,116.78,2,0.2,21.9,2014,Apr,Q2,0.19
1408,CA-2016-130407,9/2/2016,9/6/2016,Standard Class,KD-16270,Consumer,United States,New York City,New York,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,2,0,19.62,2016,Sep,Q3,0.26
1409,CA-2016-130407,9/2/2016,9/6/2016,Standard Class,KD-16270,Consumer,United States,New York City,New York,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2,0,10,2016,Sep,Q3,0.25
1410,US-2016-122245,9/25/2016,9/30/2016,Standard Class,AB-10105,Consumer,United States,Phoenix,Arizona,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.17,3,0.5,-204.45,2016,Sep,Q3,-0.52
1411,CA-2017-105144,11/4/2017,11/11/2017,Standard Class,SZ-20035,Home Office,United States,Grand Prairie,Texas,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,2,0.2,8.88,2017,Nov,Q4,0.38
1412,CA-2016-136329,7/9/2016,7/13/2016,Standard Class,JD-15895,Corporate,United States,New York City,New York,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.01,2,0.1,72.53,2016,Jul,Q3,0.18
1413,CA-2016-136329,7/9/2016,7/13/2016,Standard Class,JD-15895,Corporate,United States,New York City,New York,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0,14.88,2016,Jul,Q3,0.09
1414,CA-2014-146640,6/30/2014,7/5/2014,Standard Class,HA-14905,Consumer,United States,New York City,New York,East,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.77,7,0.2,108.8,2014,Jun,Q2,0.33
1415,CA-2017-115994,1/28/2017,1/31/2017,Second Class,BT-11305,Home Office,United States,Costa Mesa,California,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,0,26.4,2017,Jan,Q1,0.11
1416,CA-2017-115994,1/28/2017,1/31/2017,Second Class,BT-11305,Home Office,United States,Costa Mesa,California,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0,12.83,2017,Jan,Q1,0.34
1417,CA-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,Corporate,United States,Houston,Texas,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.34,7,0.2,118.29,2015,Sep,Q3,0.13
1418,CA-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,Corporate,United States,Houston,Texas,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2,3,0.2,32.13,2015,Sep,Q3,0.21
1419,CA-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,Corporate,United States,Houston,Texas,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,4.93,4,0.6,-1.48,2015,Sep,Q3,-0.3
1420,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Corporate,United States,Mesa,Arizona,West,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.27,4,0.2,31.27,2015,Sep,Q3,0.36
1421,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Corporate,United States,Mesa,Arizona,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.59,2,0.7,-48.39,2015,Sep,Q3,-0.67
1422,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Corporate,United States,Mesa,Arizona,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.67,2,0.2,14.41,2015,Sep,Q3,0.24
1423,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Corporate,United States,Mesa,Arizona,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.03,9,0.7,-59.06,2015,Sep,Q3,-0.77
1424,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Corporate,United States,Mesa,Arizona,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.9,6,0.2,-1.5,2015,Sep,Q3,-0.01
1425,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Corporate,United States,Mesa,Arizona,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,5,0.2,23.1,2015,Sep,Q3,0.09
1426,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Corporate,United States,Mesa,Arizona,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.65,4,0.2,-86.37,2015,Sep,Q3,-0.24
1427,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Corporate,United States,Salinas,California,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.73,2,0.2,3.28,2015,Oct,Q4,0.34
1428,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Corporate,United States,Salinas,California,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,5,0,7.08,2015,Oct,Q4,0.48
1429,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Corporate,United States,Salinas,California,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.31,2015,Oct,Q4,0.31
1430,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Corporate,United States,Salinas,California,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",427.42,14,0,196.61,2015,Oct,Q4,0.46
1431,CA-2017-122700,11/26/2017,11/30/2017,Standard Class,LT-17110,Consumer,United States,Columbus,Ohio,East,TEC-PH-10003092,Technology,Phones,Motorola L804,220.75,8,0.4,-40.47,2017,Nov,Q4,-0.18
1432,CA-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,Consumer,United States,Florence,Alabama,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,152.76,6,0,74.85,2014,Dec,Q4,0.49
1433,CA-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,Consumer,United States,Florence,Alabama,South,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,7.27,1,0,1.96,2014,Dec,Q4,0.27
1434,CA-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,Consumer,United States,Florence,Alabama,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1819.86,14,0,163.79,2014,Dec,Q4,0.09
1435,US-2016-153129,12/26/2016,12/30/2016,Standard Class,FP-14320,Consumer,United States,Seattle,Washington,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0,15.59,2016,Dec,Q4,0.46
1436,CA-2017-106852,6/20/2017,6/27/2017,Standard Class,ST-20530,Consumer,United States,Parma,Ohio,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,31.1,6,0.2,10.89,2017,Jun,Q2,0.35
1437,CA-2017-106852,6/20/2017,6/27/2017,Standard Class,ST-20530,Consumer,United States,Parma,Ohio,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,5.25,2,0.2,0.59,2017,Jun,Q2,0.11
1438,CA-2015-139731,10/15/2015,10/15/2015,Same Day,JE-15745,Consumer,United States,Amarillo,Texas,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,263.88,3,0.2,42.88,2015,Oct,Q4,0.16
1439,CA-2015-139731,10/15/2015,10/15/2015,Same Day,JE-15745,Consumer,United States,Amarillo,Texas,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.3,-350.49,2015,Oct,Q4,-0.14
1440,CA-2017-122735,4/12/2017,4/15/2017,Second Class,BD-11320,Consumer,United States,Providence,Rhode Island,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.7,5,0,13.37,2017,Apr,Q2,0.45
1441,CA-2017-122735,4/12/2017,4/15/2017,Second Class,BD-11320,Consumer,United States,Providence,Rhode Island,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,4,0,17.98,2017,Apr,Q2,0.45
1442,CA-2017-128160,12/19/2017,12/24/2017,Second Class,MM-17920,Consumer,United States,San Francisco,California,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.67,2,0.2,11.46,2017,Dec,Q4,0.31
1443,CA-2017-117695,8/5/2017,8/8/2017,First Class,PW-19030,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â€ x 11â€",13.76,2,0,6.33,2017,Aug,Q3,0.46
1444,CA-2015-166135,10/1/2015,10/6/2015,Standard Class,SC-20440,Corporate,United States,Aurora,Colorado,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.42,4,0.2,17.43,2015,Oct,Q4,0.13
1445,CA-2016-133725,5/23/2016,5/28/2016,Standard Class,KL-16645,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.93,9,0.2,148.49,2016,May,Q2,0.08
1446,CA-2017-102337,6/13/2017,6/16/2017,First Class,SD-20485,Home Office,United States,Chicago,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.74,4,0.2,-39.12,2017,Jun,Q2,-0.24
1447,CA-2017-102337,6/13/2017,6/16/2017,First Class,SD-20485,Home Office,United States,Chicago,Illinois,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,470.3,7,0.3,-87.34,2017,Jun,Q2,-0.19
1448,CA-2017-102337,6/13/2017,6/16/2017,First Class,SD-20485,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.98,2,0.2,6,2017,Jun,Q2,0.13
1449,US-2014-112564,4/23/2014,4/24/2014,First Class,TS-21160,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.5,3,0.7,-1.75,2014,Apr,Q2,-0.7
1450,CA-2015-145821,5/1/2015,5/7/2015,Standard Class,JB-15400,Corporate,United States,Los Angeles,California,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.75,3,0.2,11.09,2015,May,Q2,0.13
1451,US-2015-160150,7/19/2015,7/20/2015,First Class,TS-21085,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2.03,1,0.7,-1.35,2015,Jul,Q3,-0.67
1452,CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,Corporate,United States,Mobile,Alabama,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98,7,0,34.78,2016,Nov,Q4,0.49
1453,CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,Corporate,United States,Mobile,Alabama,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,0,45.84,2016,Nov,Q4,0.5
1454,CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,Corporate,United States,Mobile,Alabama,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5,0,16.88,2016,Nov,Q4,0.5
1455,CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,Corporate,United States,Mobile,Alabama,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040,8,0,1459.2,2016,Nov,Q4,0.48
1456,CA-2017-148474,6/12/2017,6/19/2017,Standard Class,ME-17320,Home Office,United States,Columbus,Georgia,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.2,3,0,41.95,2017,Jun,Q2,0.46
1457,CA-2017-148474,6/12/2017,6/19/2017,Standard Class,ME-17320,Home Office,United States,Columbus,Georgia,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,0,67.94,2017,Jun,Q2,0.15
1458,CA-2015-111297,8/17/2015,8/21/2015,Standard Class,SC-20440,Corporate,United States,New Bedford,Massachusetts,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones â€œSnapâ€ Scratch Pad Binder Tool for Ring Binders,52.2,9,0,23.49,2015,Aug,Q3,0.45
1459,CA-2016-123722,9/25/2016,10/1/2016,Standard Class,NH-18610,Corporate,United States,Irving,Texas,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.94,4,0.2,5.18,2016,Sep,Q3,0.33
1460,CA-2014-155271,5/4/2014,5/4/2014,Same Day,AA-10480,Consumer,United States,Middletown,Connecticut,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0,9.89,2014,May,Q2,0.36
1461,CA-2015-119907,12/1/2015,12/8/2015,Standard Class,LC-17140,Consumer,United States,Seattle,Washington,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.42,2,0.2,19.4,2015,Dec,Q4,0.35
1462,US-2016-128902,3/11/2016,3/15/2016,Standard Class,MB-18085,Consumer,United States,Vineland,New Jersey,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.01,2,0.3,-31.37,2016,Mar,Q1,-0.13
1463,CA-2016-152289,8/26/2016,8/28/2016,First Class,LC-16930,Corporate,United States,Pasadena,Texas,Central,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.98,2,0.2,44,2016,Aug,Q3,0.28
1464,CA-2016-152289,8/26/2016,8/28/2016,First Class,LC-16930,Corporate,United States,Pasadena,Texas,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.72,6,0.3,-29.28,2016,Aug,Q3,-0.03
1465,US-2016-104794,12/16/2016,12/19/2016,First Class,KD-16495,Corporate,United States,New York City,New York,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68,2,0,1.8,2016,Dec,Q4,0.49
1466,CA-2014-151708,8/8/2014,8/14/2014,Standard Class,MB-17305,Consumer,United States,Glendale,Arizona,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.38,4,0.2,-3.03,2014,Aug,Q3,-0.03
1467,CA-2014-151708,8/8/2014,8/14/2014,Standard Class,MB-17305,Consumer,United States,Glendale,Arizona,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.98,3,0.2,-10.8,2014,Aug,Q3,-0.11
1468,CA-2015-100769,5/16/2015,5/16/2015,Same Day,TH-21550,Home Office,United States,Jacksonville,Florida,South,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,255.97,4,0.2,32,2015,May,Q2,0.13
1469,CA-2017-139199,12/9/2017,12/13/2017,Standard Class,DK-12835,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,872.94,3,0,226.96,2017,Dec,Q4,0.26
1470,CA-2017-139199,12/9/2017,12/13/2017,Standard Class,DK-12835,Corporate,United States,Detroit,Michigan,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,41.54,2,0,19.52,2017,Dec,Q4,0.47
1471,CA-2017-139199,12/9/2017,12/13/2017,Standard Class,DK-12835,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,12.96,2,0,6.22,2017,Dec,Q4,0.48
1472,US-2015-161466,9/24/2015,9/27/2015,Second Class,ON-18715,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.85,2,0.2,0.6,2015,Sep,Q3,0.09
1473,CA-2017-164959,7/11/2017,7/15/2017,Standard Class,KN-16390,Corporate,United States,Los Angeles,California,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,8.67,3,0,4.07,2017,Jul,Q3,0.47
1474,US-2015-105676,12/1/2015,12/2/2015,Same Day,NM-18520,Consumer,United States,Houston,Texas,Central,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.69,4,0.6,-4.01,2015,Dec,Q4,-0.6
